timestamp,round,epochs_done,train_mae_fs,val_mae_fs,train_mae_ys,val_mae_ys,worst_val_node,best_train_node,worst_rel_pct,best_rel_pct,curate_count_after,phase,mask_op,batch_k,effective_k,worst_nodes,best_nodes,elapsed_sec
2026-04-08 05:37:07,82,60,0.08101768,0.21026202,0.07871991,0.04299254,76,386,0.75329572,0.34832940,60,exchange,exchange,1,1,76,386,13.6803
2026-04-08 05:37:20,83,60,0.08337317,0.21860231,0.07076429,0.04401504,349,274,0.76649415,0.48325336,60,exchange,exchange,1,1,349,274,13.5833
2026-04-08 05:37:34,84,60,0.08041203,0.21776961,0.07274346,0.04400606,189,515,0.75972760,0.45979786,60,exchange,exchange,1,1,189,515,13.6262
2026-04-08 05:37:48,85,60,0.08184826,0.21012007,0.07442687,0.04385066,287,227,0.74029338,0.47298825,60,exchange,exchange,1,1,287,227,13.5791
2026-04-08 05:38:01,86,60,0.08107489,0.21300395,0.07259591,0.04364472,194,121,0.76933980,0.50625026,60,exchange,exchange,1,1,194,121,13.6198
2026-04-08 05:38:15,87,60,0.07907276,0.21105520,0.07151111,0.04234185,83,179,0.75827789,0.48814094,60,exchange,exchange,1,1,83,179,13.6184
2026-04-08 05:38:29,88,60,0.07985190,0.21539891,0.06893919,0.04375566,179,572,0.81678843,0.33364019,60,exchange,exchange,1,1,179,572,13.6114
2026-04-08 05:38:42,89,60,0.07968564,0.21883921,0.07033770,0.04061038,227,204,0.81728458,0.41851145,60,exchange,exchange,1,1,227,204,13.6298
2026-04-08 05:38:56,90,60,0.07766999,0.21213830,0.07104451,0.04100416,594,367,0.77875435,0.39388233,60,exchange,exchange,1,1,594,367,13.6554
2026-04-08 05:39:09,91,60,0.07663161,0.22151795,0.07042536,0.03872159,370,217,0.76849961,0.43280727,60,exchange,exchange,1,1,370,217,13.6702
2026-04-08 05:39:23,92,60,0.07423450,0.21353671,0.07025608,0.03903062,159,58,0.74529803,0.36883759,60,exchange,exchange,1,1,159,58,13.5965
2026-04-08 05:39:37,93,60,0.07347172,0.21830581,0.06683373,0.04106550,367,573,0.74548459,0.45778918,60,exchange,exchange,1,1,367,573,13.6368
2026-04-08 05:39:50,94,60,0.08035228,0.21618140,0.06345697,0.04070072,311,525,0.78486967,0.44703943,60,exchange,exchange,1,1,311,525,13.6131
2026-04-08 05:40:04,95,60,0.07574993,0.21611860,0.06479198,0.04034508,11,352,0.77776837,0.40622875,60,exchange,exchange,1,1,11,352,13.6547
2026-04-08 05:40:18,96,60,0.07283534,0.21643728,0.06131047,0.04123575,512,199,0.76903534,0.47041646,60,exchange,exchange,1,1,512,199,13.6712
2026-04-08 05:40:31,97,60,0.07487252,0.23330180,0.06371342,0.04017273,75,302,0.76068610,0.41718182,60,exchange,exchange,1,1,75,302,13.6067
2026-04-08 05:40:45,98,60,0.07466162,0.21734454,0.06611843,0.04147665,548,201,0.78278941,0.38444948,60,exchange,exchange,1,1,548,201,13.6540
2026-04-08 05:40:50,99,60,0.07884819,0.22382419,0.07272518,0.04180215,352,297,0.78475642,0.43701452,60,exchange,exchange,1,1,352,297,5.1386
2026-04-08 05:40:55,100,60,0.07404603,0.22516827,0.06691276,0.03830072,170,334,0.73920906,0.46400124,60,exchange,exchange,1,1,170,334,4.7578
2026-04-08 05:41:00,101,60,0.07468167,0.22373082,0.06217030,0.04128844,96,226,0.74764562,0.44561607,60,exchange,exchange,1,1,96,226,4.7618
2026-04-08 05:41:04,102,60,0.07359924,0.22236066,0.06699294,0.04117743,538,322,0.74614447,0.44228762,60,exchange,exchange,1,1,538,322,4.7548
