element_0,element_1,element_2,element_3,element_4,element_5,element_6,element_7,element_8,element_9,testenv_0,testenv_1,coldway_0,coldway_1,coldway_2,coldway_3,coldway_4,coldway_5,coldway_6,coldway_7,coldway_8,coldway_9,coldway_10,coldway_11,coldway_12,coldway_13,coldway_14,coldway_15,coldway_16,coldway_17,YS,FS,UTS
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908821702003479,-0.8679298758506775,0.0,0.0,0.20294086635112762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044891953468323,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,1.0776909589767456,0.8496658205986023,1.1157455444335938
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908821702003479,0.10166872292757034,0.0,0.0,0.20294086635112762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044891953468323,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,1.1908161640167236,0.2978459894657135,1.1115764379501343
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908821702003479,0.42486825585365295,0.0,0.0,0.20294086635112762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044891953468323,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,1.2422946691513062,0.5478774309158325,1.178825855255127
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908821702003479,0.7480677962303162,0.0,0.0,0.20294086635112762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044891953468323,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,1.3713433742523193,0.7792503237724304,1.2545989751815796
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908821702003479,1.3944668769836426,0.0,0.0,0.20294086635112762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044891953468323,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,1.4082006216049194,0.7704042792320251,1.236979603767395
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.7233843207359314,-0.8679298758506775,0.0,0.0,0.20294086635112762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044891953468323,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.7578479647636414,0.8356190919876099,0.7510329484939575
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,1.18931245803833,-0.8679298758506775,0.0,0.0,0.20294086635112762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044891953468323,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.5534561276435852,0.9993789196014404,0.753305196762085
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,1.6552406549453735,-0.8679298758506775,0.0,0.0,0.20294086635112762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044891953468323,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.5220204591751099,1.1773275136947632,0.7062896490097046
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908821702003479,-0.8679298758506775,0.0,0.0,0.18232160806655884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044891953468323,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,1.09368097782135,0.8015820384025574,1.1460380554199219
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908821702003479,0.10166872292757034,0.0,0.0,0.18232160806655884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044891953468323,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,1.2543150186538696,0.35717394948005676,1.1748629808425903
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908821702003479,0.42486825585365295,0.0,0.0,0.18232160806655884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044891953468323,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,1.2753932476043701,0.6017640233039856,1.2290947437286377
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908821702003479,1.0712673664093018,0.0,0.0,0.18232160806655884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044891953468323,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,1.431140661239624,0.7697495818138123,1.2709293365478516
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908821702003479,1.3944668769836426,0.0,0.0,0.18232160806655884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044891953468323,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,1.3026126623153687,0.7628496885299683,1.2673053741455078
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.7233843207359314,-0.8679298758506775,0.0,0.0,0.18232160806655884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044891953468323,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.5026310086250305,1.020573377609253,0.8266834616661072
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,1.18931245803833,-0.8679298758506775,0.0,0.0,0.18232160806655884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044891953468323,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.5056378841400146,0.9422674179077148,0.7811304330825806
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,1.6552406549453735,-0.8679298758506775,0.0,0.0,0.18232160806655884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044891953468323,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.4726925492286682,1.0634247064590454,0.7360583543777466
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908821702003479,-0.8679298758506775,0.18232160806655884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044891953468323,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,1.2834874391555786,0.510964572429657,1.2315267324447632
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908821702003479,0.42486825585365295,0.18232160806655884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044891953468323,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,1.5027508735656738,0.5196341276168823,1.3361070156097412
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908821702003479,0.7480677962303162,0.18232160806655884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044891953468323,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,1.5754029750823975,0.7529918551445007,1.3335309028625488
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908821702003479,1.0712673664093018,0.18232160806655884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044891953468323,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,1.5912305116653442,0.5492194890975952,1.3382304906845093
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.7233843207359314,-0.8679298758506775,0.18232160806655884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044891953468323,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.8057180047035217,0.7430886626243591,0.916645884513855
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,1.18931245803833,-0.8679298758506775,0.18232160806655884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044891953468323,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.532788872718811,0.8637837171554565,0.6919854879379272
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,1.6552406549453735,-0.8679298758506775,0.18232160806655884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044891953468323,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.6590824723243713,0.8537553548812866,0.7732988595962524
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908821702003479,-0.8679298758506775,0.21309317648410797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972527265548706,0.817164957523346,0.9938787221908569
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908821702003479,0.42486825585365295,0.21309317648410797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.381373643875122,0.5325978994369507,1.1830600500106812
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908821702003479,0.7480677962303162,0.21309317648410797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4759924411773682,0.7335357666015625,1.2491768598556519
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908821702003479,1.0712673664093018,0.21309317648410797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.421730637550354,0.8440170288085938,1.2053537368774414
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908821702003479,1.7176663875579834,0.21309317648410797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31342351436615,0.8422249555587769,1.1682268381118774
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.7233843207359314,-0.8679298758506775,0.21309317648410797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6403038501739502,1.0844058990478516,0.8277740478515625
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,1.18931245803833,-0.8679298758506775,0.21309317648410797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.616917610168457,0.7574909925460815,0.8028779029846191
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,1.6552406549453735,-0.8679298758506775,0.21309317648410797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6016449928283691,0.9390313625335693,0.6804734468460083
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908821702003479,-0.8679298758506775,0.0,0.0,0.25270235538482666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.210440993309021,0.44571271538734436,1.1634892225265503
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908821702003479,0.10166872292757034,0.0,0.0,0.25270235538482666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.356774926185608,0.530206024646759,1.161302924156189
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908821702003479,0.42486825585365295,0.0,0.0,0.25270235538482666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2959589958190918,0.5247912406921387,1.0906256437301636
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908821702003479,0.7480677962303162,0.0,0.0,0.25270235538482666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4123506546020508,0.5856468677520752,1.13518226146698
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908821702003479,1.0712673664093018,0.0,0.0,0.25270235538482666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4470521211624146,0.5261211395263672,1.1560227870941162
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908821702003479,1.7176663875579834,0.0,0.0,0.25270235538482666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4556721448898315,0.6621651649475098,1.1884551048278809
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.7233843207359314,-0.8679298758506775,0.0,0.0,0.25270235538482666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4632556140422821,0.8679443597793579,0.6688441634178162
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,1.18931245803833,-0.8679298758506775,0.0,0.0,0.25270235538482666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5135443806648254,1.3763997554779053,0.6996835470199585
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,1.6552406549453735,-0.8679298758506775,0.0,0.0,0.25270235538482666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48073577880859375,1.6781728267669678,0.6427577137947083
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908821702003479,-0.8679298758506775,0.0,0.0,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,-0.39304256439208984,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,1.0574642419815063,1.3468047380447388,1.0217026472091675
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908821702003479,0.42486825585365295,0.0,0.0,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,-0.39304256439208984,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,1.692420244216919,0.9791385531425476,1.350713849067688
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908821702003479,1.0712673664093018,0.0,0.0,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,-0.39304256439208984,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,1.7389262914657593,0.66950923204422,1.3616679906845093
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908821702003479,1.7176663875579834,0.0,0.0,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,-0.39304256439208984,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,1.6769986152648926,0.5798251628875732,1.3885022401809692
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,0.7233843207359314,-0.8679298758506775,0.0,0.0,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,-0.39304256439208984,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,0.9275280237197876,0.4873496890068054,0.9959047436714172
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,1.18931245803833,-0.8679298758506775,0.0,0.0,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,-0.39304256439208984,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,0.7041588425636292,1.741052269935608,1.373148798942566
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,1.6552406549453735,-0.8679298758506775,0.0,0.0,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,-0.39304256439208984,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,0.699505627155304,2.017807960510254,0.720885694026947
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908821702003479,-0.8679298758506775,0.0,0.0,0.15057289600372314,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,-0.39304256439208984,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,1.1262167692184448,0.7850825190544128,1.0744911432266235
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908821702003479,0.42486825585365295,0.0,0.0,0.15057289600372314,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,-0.39304256439208984,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,1.8554105758666992,1.0286369323730469,1.4531581401824951
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908821702003479,1.0712673664093018,0.0,0.0,0.15057289600372314,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,-0.39304256439208984,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,2.0218427181243896,0.5401529669761658,1.5630487203598022
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908821702003479,1.7176663875579834,0.0,0.0,0.15057289600372314,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,-0.39304256439208984,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,1.8645068407058716,0.47789421677589417,1.5340269804000854
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,0.7233843207359314,-0.8679298758506775,0.0,0.0,0.15057289600372314,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,-0.39304256439208984,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,0.9111579060554504,0.7883546352386475,1.1280063390731812
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,1.18931245803833,-0.8679298758506775,0.0,0.0,0.15057289600372314,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,-0.39304256439208984,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,0.8744829893112183,1.7475954294204712,1.3684016466140747
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,1.6552406549453735,-0.8679298758506775,0.0,0.0,0.15057289600372314,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,-0.39304256439208984,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,0.6648414731025696,2.0188534259796143,0.6487207412719727
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908821702003479,-0.8679298758506775,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.597836971282959,2.7725887298583984,0.0,0.0,0.0,0.0,0.0,0.0,1.4921585321426392,0.3287437856197357,1.2486454248428345
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908821702003479,0.42486825585365295,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.597836971282959,2.7725887298583984,0.0,0.0,0.0,0.0,0.0,0.0,2.034616708755493,0.40884482860565186,1.6816784143447876
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908821702003479,1.0712673664093018,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.597836971282959,2.7725887298583984,0.0,0.0,0.0,0.0,0.0,0.0,2.1984446048736572,0.3317754566669464,1.8002561330795288
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908821702003479,1.7176663875579834,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.597836971282959,2.7725887298583984,0.0,0.0,0.0,0.0,0.0,0.0,1.9627659320831299,0.3866744935512543,1.7595300674438477
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,0.7233843207359314,-0.8679298758506775,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.597836971282959,2.7725887298583984,0.0,0.0,0.0,0.0,0.0,0.0,1.2755465507507324,0.31461426615715027,1.1974194049835205
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,1.18931245803833,-0.8679298758506775,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.597836971282959,2.7725887298583984,0.0,0.0,0.0,0.0,0.0,0.0,1.1489341259002686,0.44482550024986267,1.1068140268325806
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,1.6552406549453735,-0.8679298758506775,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.597836971282959,2.7725887298583984,0.0,0.0,0.0,0.0,0.0,0.0,0.6260894536972046,1.9946006536483765,0.6912828683853149
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908821702003479,-0.8679298758506775,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3566749393939972,2.7725887298583984,0.0,0.0,0.0,0.0,0.0,0.0,1.0984879732131958,1.1883469820022583,1.0441901683807373
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908821702003479,0.42486825585365295,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3566749393939972,2.7725887298583984,0.0,0.0,0.0,0.0,0.0,0.0,1.7741386890411377,0.7351595163345337,1.415950894355774
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908821702003479,1.3944668769836426,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3566749393939972,2.7725887298583984,0.0,0.0,0.0,0.0,0.0,0.0,2.205662488937378,0.306887149810791,1.7960987091064453
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908821702003479,1.7176663875579834,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3566749393939972,2.7725887298583984,0.0,0.0,0.0,0.0,0.0,0.0,1.816368579864502,0.5824349522590637,1.38699209690094
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,0.7233843207359314,-0.8679298758506775,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3566749393939972,2.7725887298583984,0.0,0.0,0.0,0.0,0.0,0.0,0.868415355682373,0.773223340511322,1.0580095052719116
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,1.18931245803833,-0.8679298758506775,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3566749393939972,2.7725887298583984,0.0,0.0,0.0,0.0,0.0,0.0,0.7870326042175293,1.771236538887024,1.373148798942566
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,1.6552406549453735,-0.8679298758506775,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3566749393939972,2.7725887298583984,0.0,0.0,0.0,0.0,0.0,0.0,0.6696293354034424,1.9670015573501587,0.7406613230705261
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908821702003479,-0.8679298758506775,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20763938128948212,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,0.8542113304138184,2.9406940937042236,0.9192836284637451
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908821702003479,0.42486825585365295,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20763938128948212,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,1.5384610891342163,0.9416512250900269,1.19344162940979
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908821702003479,1.3944668769836426,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20763938128948212,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,1.4980356693267822,0.8421827554702759,1.2223798036575317
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908821702003479,1.7176663875579834,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20763938128948212,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,0.9434739947319031,1.0430614948272705,0.7188113927841187
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,0.7233843207359314,-0.8679298758506775,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20763938128948212,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,0.5967743396759033,1.2019644975662231,1.0072802305221558
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,1.18931245803833,-0.8679298758506775,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20763938128948212,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,0.6211690902709961,1.2346950769424438,0.9954270720481873
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,1.6552406549453735,-0.8679298758506775,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20763938128948212,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,0.49177759885787964,1.8308054208755493,0.5912514328956604
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908821702003479,-0.8679298758506775,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11934677511453629,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,0.8005014657974243,3.1031007766723633,0.8177564144134521
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908821702003479,0.42486825585365295,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11934677511453629,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,1.464300274848938,0.9448885321617126,1.1225848197937012
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908821702003479,1.0712673664093018,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11934677511453629,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,1.535469651222229,0.9354117512702942,1.1789257526397705
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908821702003479,1.7176663875579834,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11934677511453629,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,0.7294753789901733,0.8674549460411072,0.7018105983734131
