timestamp,round,epochs_done,train_mae_fs,val_mae_fs,train_mae_ys,val_mae_ys,worst_val_node,best_train_node,worst_rel_pct,best_rel_pct,curate_count_after,phase,mask_op,batch_k,effective_k,worst_nodes,best_nodes,elapsed_sec
2026-04-07 08:38:11,35,60,0.13694097,0.11991511,0.07267164,0.06451645,308,380,49.06514359,0.49628162,35,curate,curate,1,1,308,380,16.8086
2026-04-07 08:38:27,36,60,0.13350672,0.11110224,0.06779217,0.06942704,347,537,45.79304886,0.25284132,36,curate,curate,1,1,347,537,16.8281
2026-04-07 08:38:44,37,60,0.12533335,0.11519121,0.06805520,0.05814104,313,249,46.38077927,0.39652824,37,curate,curate,1,1,313,249,16.7588
2026-04-07 08:39:01,38,60,0.11615721,0.11798145,0.06641268,0.06322448,234,353,64.01017761,0.51009917,38,curate,curate,1,1,234,353,16.7877
2026-04-07 08:39:18,39,60,0.11273089,0.11361777,0.06371687,0.05772230,303,493,43.61910248,1.36386156,39,curate,curate,1,1,303,493,16.8117
2026-04-07 08:39:35,40,60,0.10744381,0.10986280,0.06189545,0.05792514,445,56,48.12621307,0.56681347,40,curate,curate,1,1,445,56,16.8373
2026-04-07 08:39:51,41,60,0.10325763,0.10715210,0.06114929,0.06036542,28,238,41.57630920,0.90222692,41,curate,curate,1,1,28,238,16.8114
2026-04-07 08:40:08,42,60,0.11093909,0.11300055,0.06053543,0.05823388,113,84,39.66761017,0.72958952,42,curate,curate,1,1,113,84,16.7977
2026-04-07 08:40:25,43,60,0.10323259,0.10093130,0.06626286,0.05656700,177,541,42.62373352,0.32668614,43,curate,curate,1,1,177,541,16.7834
2026-04-07 08:40:42,44,60,0.10328449,0.10422727,0.05985646,0.05642516,371,511,39.18065643,0.26977554,44,curate,curate,1,1,371,511,16.7749
2026-04-07 08:40:59,45,60,0.10055445,0.09628597,0.05793991,0.06302438,593,92,38.55479050,0.74062318,45,curate,curate,1,1,593,92,16.7882
2026-04-07 08:41:15,46,60,0.10057286,0.08635090,0.05949074,0.06238164,277,271,36.35170364,0.26858285,46,curate,curate,1,1,277,271,16.8096
2026-04-07 08:41:32,47,60,0.09902419,0.10064110,0.05502205,0.06216166,287,299,38.19042206,0.54801160,47,curate,curate,1,1,287,299,16.8426
2026-04-07 08:41:49,48,60,0.09058677,0.08587740,0.05385518,0.05800354,555,223,35.44247437,0.63952357,48,curate,curate,1,1,555,223,16.8081
2026-04-07 08:42:06,49,60,0.09136077,0.09006398,0.05431456,0.05891932,410,235,41.48843002,0.57093906,49,curate,curate,1,1,410,235,16.8267
2026-04-07 08:42:23,50,60,0.09284894,0.08438806,0.05434244,0.06085414,223,586,34.55184937,0.40983567,50,curate,curate,1,1,223,586,16.7936
2026-04-07 08:42:39,51,60,0.09414958,0.07969743,0.05625696,0.05551062,489,510,33.32589340,0.54158258,51,curate,curate,1,1,489,510,16.7783
2026-04-07 08:42:56,52,60,0.08630649,0.08968423,0.05623690,0.05729352,329,226,46.28775024,0.25699955,52,curate,curate,1,1,329,226,16.8758
2026-04-07 08:43:13,53,60,0.08247282,0.07897875,0.05438049,0.05472173,500,248,29.95322418,0.90947056,53,curate,curate,1,1,500,248,16.6600
2026-04-07 08:43:30,54,60,0.08697928,0.09044897,0.05431145,0.05490032,502,469,32.77349091,0.48184592,54,curate,curate,1,1,502,469,16.7695
2026-04-07 08:43:47,55,60,0.08601576,0.08218319,0.05293434,0.05395269,444,335,34.69935989,0.57027239,55,curate,curate,1,1,444,335,16.8539
2026-04-07 08:44:03,56,60,0.08423680,0.08443791,0.05441859,0.05332787,333,45,33.34765244,0.34269360,56,curate,curate,1,1,333,45,16.7302
2026-04-07 08:44:20,57,60,0.08076584,0.07854800,0.05419103,0.05109368,380,513,37.49702454,0.24955541,57,curate,curate,1,1,380,513,16.7956
2026-04-07 08:44:37,58,60,0.08389369,0.07640050,0.05283681,0.05615567,529,130,31.53791237,0.76886362,58,curate,curate,1,1,529,130,16.7884
2026-04-07 08:44:54,59,60,0.08192471,0.07910863,0.05049030,0.05118972,518,270,35.27019119,0.41589320,59,curate,curate,1,1,518,270,16.8164
2026-04-07 08:45:10,60,60,0.08822601,0.07690205,0.05298354,0.05593986,299,381,32.45006943,0.26455081,60,curate,curate,1,1,299,381,16.7034
2026-04-07 08:45:27,61,60,0.07891630,0.07166529,0.04984392,0.05307219,10,230,34.08433914,0.67636985,60,exchange,exchange,1,1,10,230,16.8370
2026-04-07 08:45:44,62,60,0.08217967,0.07544375,0.05247557,0.05035370,301,306,35.17413330,1.03893042,60,exchange,exchange,1,1,301,306,16.7977
2026-04-07 08:46:01,63,60,0.07559831,0.06643421,0.05208969,0.05154959,117,362,31.07406998,0.47222674,60,exchange,exchange,1,1,117,362,16.8102
