element_0,element_1,element_2,element_3,element_4,element_5,element_6,element_7,element_8,element_9,testenv_0,testenv_1,coldway_0,coldway_1,coldway_2,coldway_3,coldway_4,coldway_5,coldway_6,coldway_7,coldway_8,coldway_9,coldway_10,coldway_11,coldway_12,coldway_13,coldway_14,coldway_15,coldway_16,coldway_17,YS,FS
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908832430839539,0.42486846446990967,0.0,0.0,0.20294086635112762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044891953468323,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,1.2422946691513062,0.5478774905204773
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908832430839539,0.7480681538581848,0.0,0.0,0.20294086635112762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044891953468323,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,1.3713434934616089,0.7792503237724304
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908832430839539,1.3944674730300903,0.0,0.0,0.20294086635112762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044891953468323,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,1.4082006216049194,0.7704043388366699
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.7233852744102478,-0.8679302334785461,0.0,0.0,0.20294086635112762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044891953468323,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.7578479647636414,0.8356192111968994
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,1.1893140077590942,-0.8679302334785461,0.0,0.0,0.20294086635112762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044891953468323,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.5534561276435852,0.9993789196014404
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,1.6552428007125854,-0.8679302334785461,0.0,0.0,0.20294086635112762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044891953468323,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.5220204591751099,1.1773276329040527
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908832430839539,-0.8679302334785461,0.0,0.0,0.18232160806655884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044891953468323,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,1.09368097782135,0.8015820980072021
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908832430839539,0.10166878998279572,0.0,0.0,0.18232160806655884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044891953468323,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,1.2543150186538696,0.35717397928237915
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908832430839539,0.42486846446990967,0.0,0.0,0.18232160806655884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044891953468323,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,1.2753932476043701,0.6017640829086304
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908832430839539,1.07126784324646,0.0,0.0,0.18232160806655884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044891953468323,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,1.431140661239624,0.769749641418457
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908832430839539,1.3944674730300903,0.0,0.0,0.18232160806655884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044891953468323,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,1.3026126623153687,0.762849748134613
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.7233852744102478,-0.8679302334785461,0.0,0.0,0.18232160806655884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044891953468323,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.5026309490203857,1.0205734968185425
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,1.1893140077590942,-0.8679302334785461,0.0,0.0,0.18232160806655884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044891953468323,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.5056378841400146,0.9422674775123596
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,1.6552428007125854,-0.8679302334785461,0.0,0.0,0.18232160806655884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044891953468323,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.4726925492286682,1.063424825668335
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908832430839539,-0.8679302334785461,0.18232160806655884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044891953468323,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,1.2834874391555786,0.5109646320343018
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908832430839539,0.42486846446990967,0.18232160806655884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044891953468323,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,1.5027509927749634,0.5196341872215271
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908832430839539,0.7480681538581848,0.18232160806655884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044891953468323,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,1.5754029750823975,0.7529919147491455
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908832430839539,1.07126784324646,0.18232160806655884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044891953468323,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,1.5912305116653442,0.5492194890975952
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.7233852744102478,-0.8679302334785461,0.18232160806655884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044891953468323,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.805717945098877,0.7430887222290039
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,1.1893140077590942,-0.8679302334785461,0.18232160806655884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044891953468323,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.5327889323234558,0.8637837171554565
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,1.6552428007125854,-0.8679302334785461,0.18232160806655884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3044891953468323,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.6590824127197266,0.8537554740905762
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908832430839539,-0.8679302334785461,0.21309317648410797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972527265548706,0.8171650171279907
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908832430839539,0.42486846446990967,0.21309317648410797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.381373643875122,0.5325978994369507
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908832430839539,0.7480681538581848,0.21309317648410797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4759923219680786,0.7335357666015625
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908832430839539,1.07126784324646,0.21309317648410797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.421730637550354,0.8440170884132385
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908832430839539,1.7176671028137207,0.21309317648410797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3134236335754395,0.8422250151634216
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.7233852744102478,-0.8679302334785461,0.21309317648410797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6403038501739502,1.0844060182571411
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,1.1893140077590942,-0.8679302334785461,0.21309317648410797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.616917610168457,0.7574910521507263
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,1.6552428007125854,-0.8679302334785461,0.21309317648410797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6016450524330139,0.9390314221382141
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908832430839539,-0.8679302334785461,0.0,0.0,0.25270235538482666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.210440993309021,0.44571274518966675
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908832430839539,0.10166878998279572,0.0,0.0,0.25270235538482666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3567750453948975,0.5302060842514038
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908832430839539,0.42486846446990967,0.0,0.0,0.25270235538482666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2959589958190918,0.5247912406921387
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908832430839539,0.7480681538581848,0.0,0.0,0.25270235538482666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4123506546020508,0.5856468677520752
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908832430839539,1.07126784324646,0.0,0.0,0.25270235538482666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4470521211624146,0.526121199131012
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.7908832430839539,1.7176671028137207,0.0,0.0,0.25270235538482666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.455672025680542,0.6621652245521545
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.7233852744102478,-0.8679302334785461,0.0,0.0,0.25270235538482666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4632556438446045,0.8679444193840027
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,1.1893140077590942,-0.8679302334785461,0.0,0.0,0.25270235538482666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5135443806648254,1.3763997554779053
6.0,4.0,2.0,2.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,1.6552428007125854,-0.8679302334785461,0.0,0.0,0.25270235538482666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48073577880859375,1.6781728267669678
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908832430839539,-0.8679302334785461,0.0,0.0,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,-0.39304256439208984,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,1.0574642419815063,1.3468047380447388
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908832430839539,0.42486846446990967,0.0,0.0,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,-0.39304256439208984,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,1.692420244216919,0.9791386127471924
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908832430839539,1.07126784324646,0.0,0.0,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,-0.39304256439208984,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,1.7389264106750488,0.66950923204422
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908832430839539,1.7176671028137207,0.0,0.0,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,-0.39304256439208984,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,1.6769986152648926,0.579825222492218
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,0.7233852744102478,-0.8679302334785461,0.0,0.0,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,-0.39304256439208984,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,0.9275280833244324,0.4873496890068054
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,1.1893140077590942,-0.8679302334785461,0.0,0.0,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,-0.39304256439208984,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,0.7041588425636292,1.741052269935608
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,1.6552428007125854,-0.8679302334785461,0.0,0.0,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,-0.39304256439208984,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,0.699505627155304,2.017807960510254
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908832430839539,-0.8679302334785461,0.0,0.0,0.15057289600372314,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,-0.39304256439208984,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,1.1262167692184448,0.7850825786590576
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908832430839539,0.42486846446990967,0.0,0.0,0.15057289600372314,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,-0.39304256439208984,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,1.8554105758666992,1.0286369323730469
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908832430839539,1.07126784324646,0.0,0.0,0.15057289600372314,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,-0.39304256439208984,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,2.0218427181243896,0.5401530265808105
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908832430839539,1.7176671028137207,0.0,0.0,0.15057289600372314,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,-0.39304256439208984,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,1.8645068407058716,0.47789424657821655
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,0.7233852744102478,-0.8679302334785461,0.0,0.0,0.15057289600372314,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,-0.39304256439208984,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,0.9111579060554504,0.7883546948432922
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,1.1893140077590942,-0.8679302334785461,0.0,0.0,0.15057289600372314,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,-0.39304256439208984,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,0.8744829893112183,1.7475955486297607
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,1.6552428007125854,-0.8679302334785461,0.0,0.0,0.15057289600372314,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,-0.39304256439208984,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,0.6648414731025696,2.0188536643981934
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908832430839539,-0.8679302334785461,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.597836971282959,2.7725887298583984,0.0,0.0,0.0,0.0,0.0,0.0,1.4921585321426392,0.3287438154220581
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908832430839539,0.42486846446990967,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.597836971282959,2.7725887298583984,0.0,0.0,0.0,0.0,0.0,0.0,2.034616708755493,0.40884485840797424
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908832430839539,1.07126784324646,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.597836971282959,2.7725887298583984,0.0,0.0,0.0,0.0,0.0,0.0,2.1984448432922363,0.3317754864692688
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908832430839539,1.7176671028137207,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.597836971282959,2.7725887298583984,0.0,0.0,0.0,0.0,0.0,0.0,1.9627660512924194,0.38667455315589905
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,0.7233852744102478,-0.8679302334785461,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.597836971282959,2.7725887298583984,0.0,0.0,0.0,0.0,0.0,0.0,1.2755465507507324,0.31461429595947266
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,1.1893140077590942,-0.8679302334785461,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.597836971282959,2.7725887298583984,0.0,0.0,0.0,0.0,0.0,0.0,1.1489341259002686,0.44482550024986267
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,1.6552428007125854,-0.8679302334785461,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.597836971282959,2.7725887298583984,0.0,0.0,0.0,0.0,0.0,0.0,0.6260894536972046,1.994600772857666
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908832430839539,-0.8679302334785461,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3566749393939972,2.7725887298583984,0.0,0.0,0.0,0.0,0.0,0.0,1.0984879732131958,1.1883469820022583
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908832430839539,0.42486846446990967,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3566749393939972,2.7725887298583984,0.0,0.0,0.0,0.0,0.0,0.0,1.7741386890411377,0.7351596355438232
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908832430839539,1.3944674730300903,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3566749393939972,2.7725887298583984,0.0,0.0,0.0,0.0,0.0,0.0,2.205662488937378,0.306887149810791
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908832430839539,1.7176671028137207,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3566749393939972,2.7725887298583984,0.0,0.0,0.0,0.0,0.0,0.0,1.8163686990737915,0.5824350118637085
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,0.7233852744102478,-0.8679302334785461,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3566749393939972,2.7725887298583984,0.0,0.0,0.0,0.0,0.0,0.0,0.868415355682373,0.773223340511322
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,1.1893140077590942,-0.8679302334785461,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3566749393939972,2.7725887298583984,0.0,0.0,0.0,0.0,0.0,0.0,0.7870326042175293,1.771236777305603
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,1.6552428007125854,-0.8679302334785461,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3566749393939972,2.7725887298583984,0.0,0.0,0.0,0.0,0.0,0.0,0.6696293354034424,1.9670016765594482
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908832430839539,-0.8679302334785461,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20763938128948212,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,0.8542113304138184,2.9406943321228027
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908832430839539,0.42486846446990967,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20763938128948212,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,1.5384612083435059,0.9416512846946716
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908832430839539,1.3944674730300903,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20763938128948212,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,1.4980355501174927,0.8421827554702759
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908832430839539,1.7176671028137207,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20763938128948212,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,0.9434739947319031,1.0430614948272705
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,0.7233852744102478,-0.8679302334785461,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20763938128948212,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,0.5967743396759033,1.2019644975662231
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,1.1893140077590942,-0.8679302334785461,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20763938128948212,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,0.6211690902709961,1.2346950769424438
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,1.6552428007125854,-0.8679302334785461,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20763938128948212,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,0.49177759885787964,1.8308054208755493
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908832430839539,-0.8679302334785461,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11934677511453629,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,0.8005014657974243,3.1031010150909424
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908832430839539,0.42486846446990967,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11934677511453629,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,1.464300274848938,0.9448885321617126
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908832430839539,1.07126784324646,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11934677511453629,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,1.535469651222229,0.935411810874939
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,-0.7908832430839539,1.7176671028137207,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11934677511453629,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,0.7294753789901733,0.867455005645752
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,0.7233852744102478,-0.8679302334785461,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11934677511453629,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,0.5959377288818359,1.6797090768814087
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,1.1893140077590942,-0.8679302334785461,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11934677511453629,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,0.570646345615387,1.155944585800171
3.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,1.6552428007125854,-0.8679302334785461,0.0,-1.3862943649291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11934677511453629,2.4849066734313965,0.0,0.0,0.0,0.0,0.0,0.0,0.46548596024513245,1.7655078172683716
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908832430839539,-0.8679302334785461,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,-0.4307829737663269,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.144346833229065,0.9000115394592285
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908832430839539,0.42486846446990967,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,-0.4307829737663269,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.450260877609253,0.5524610280990601
3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-0.7908832430839539,1.07126784324646,-0.05789395421743393,0.6931471824645996,0.0,0.0,0.0,0.0,0.0,0.0,-0.4307829737663269,2.079441547393799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4439095258712769,0.5706371068954468
